,from_name,from_phone_number,from_address,from_matricule_number,_id,date,due_date,items_0_item_return_isReturned,items_0_item_return_return_quantity,items_0_item_return_deleted_quantity,items_0_name,items_0_quantity,items_0_id,items_0_item,items_0_rate,items_0_amount,items_0_amountHT,items_0_tax,items_0_type,items_0_warehouse,items_0_purchase_price,items_0__id,total,totalHT,taxes_0_deductible,taxes_0_name,taxes_0_value,taxes_0_type,taxes_0_apply_after_vat,taxes_1_deductible,taxes_1_name,taxes_1_value,taxes_1_type,taxes_1_apply_after_vat,currency,owner,parent,payment_status,amountPaid,payment_history,company,isDeleted,status,lastClientNotif,createdAt,updatedAt,__v,reference,bill_id,bill_name,bill_phone_number,bill_address,bill_matricule_number,ship_id,ship_name,ship_phone_number,ship_address,ship_matricule_number,items_0_reference,items_0_discount,taxes,notes,terms,bank_details,payment_terms,po,items_1_item_return_isReturned,items_1_item_return_return_quantity,items_1_item_return_deleted_quantity,items_1_name,items_1_reference,items_1_quantity,items_1_id,items_1_item,items_1_rate,items_1_amount,items_1_amountHT,items_1_tax,items_1_discount,items_1_type,items_1_warehouse,items_1_purchase_price,items_1__id,items_2_item_return_isReturned,items_2_item_return_return_quantity,items_2_item_return_deleted_quantity,items_2_name,items_2_reference,items_2_quantity,items_2_id,items_2_item,items_2_rate,items_2_amount,items_2_amountHT,items_2_tax,items_2_type,items_2_warehouse,items_2_purchase_price,items_2__id,taxes_2_name,taxes_2_value,taxes_2_type,taxes_2_apply_after_vat,taxes_2_deductible
34,HazzemCompany,+21620000000,Tun,9889,670d8e18eadc15468fef57bb,2024-10-14T21:33:01.427Z,2024-10-12T18:50:14.504Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670ac4e6a1b10656ceea8975,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670ac4e4a1b10656ceea896f,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T21:33:12.634Z,2024-10-14T21:33:12.634Z,0,00024,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,HazzemCompany,+21620000000,Tun,9889,670d8e2deadc15468fef57c9,2024-10-14T21:33:27.824Z,2024-10-12T18:50:31.658Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670ac4f7a1b10656ceea898c,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670ac4f7a1b10656ceea8989,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T21:33:33.505Z,2024-10-14T21:33:33.505Z,0,00008,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,HazzemCompany,+21620000000,Tun,9889,670d9356eadc15468fef582c,2024-10-13T23:00:00.000Z,2024-10-14T21:55:34.988Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d9356eadc15468fef582d,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d934feadc15468fef5824,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T21:55:34.989Z,2024-10-14T21:55:34.989Z,0,00015,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,HazzemCompany,+21620000000,Tun,9889,670d9397eadc15468fef584f,2024-10-13T23:00:00.000Z,2024-10-14T21:56:39.615Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d9397eadc15468fef5850,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9391eadc15468fef5847,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T21:56:39.616Z,2024-10-14T21:56:39.616Z,0,00016,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,HazzemCompany,+21620000000,Tun,9889,670d9429eadc15468fef58aa,2024-10-13T23:00:00.000Z,2024-10-14T21:59:05.134Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d9429eadc15468fef58ab,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9424eadc15468fef58a2,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T21:59:05.135Z,2024-10-14T21:59:05.135Z,0,00017,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,HazzemCompany,+21620000000,Tun,9889,670d960aeadc15468fef58f5,2024-10-13T23:00:00.000Z,2024-10-14T22:07:06.099Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d960aeadc15468fef58f6,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9605eadc15468fef58ed,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:07:06.100Z,2024-10-14T22:07:06.100Z,0,00018,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,HazzemCompany,+21620000000,Tun,9889,670d9628eadc15468fef5913,2024-10-13T23:00:00.000Z,2024-10-14T22:07:36.849Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d9628eadc15468fef5914,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9623eadc15468fef590b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:07:36.849Z,2024-10-14T22:07:36.849Z,0,00019,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,HazzemCompany,+21620000000,Tun,9889,670d96cdbfc7362df5e2ebb2,2024-10-13T23:00:00.000Z,2024-10-14T22:10:21.753Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d96cdbfc7362df5e2ebb3,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d96c7bfc7362df5e2ebaa,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:10:21.755Z,2024-10-14T22:10:21.755Z,0,00020,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,HazzemCompany,+21620000000,Tun,9889,670d97368ff5cebc09877ebb,2024-10-13T23:00:00.000Z,2024-10-14T22:12:06.764Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d97368ff5cebc09877ebc,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d97328ff5cebc09877eb3,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:12:06.765Z,2024-10-14T22:12:06.765Z,0,00021,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,HazzemCompany,+21620000000,Tun,9889,670d97a4cc806172ba3cf2b3,2024-10-13T23:00:00.000Z,2024-10-14T22:13:56.241Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d97a4cc806172ba3cf2b4,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d979fcc806172ba3cf2ab,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:13:56.242Z,2024-10-14T22:13:56.242Z,0,00022,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,HazzemCompany,+21620000000,Tun,9889,670d9933a46194bd5657cd49,2024-10-13T23:00:00.000Z,2024-10-14T22:20:35.549Z,False,0,0,S-Dev,13.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,734.5,650.0,0.13,item,67017588a2c4c24c9f65bd33,10.0,670d9933a46194bd5657cd4a,742.845,650.0,False,stamp,1.0,NUMBER,False,False,fodec,1.0,PERCENTILE,True,TND,670175884b923eac46d240f3,670d992fa46194bd5657cd41,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:20:35.550Z,2024-10-14T22:20:35.550Z,0,00023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,HazzemCompany,+21620000000,Tun,9889,670d9a29a46194bd5657cd80,2024-10-14T22:24:37.357Z,2024-10-14T22:24:12.797Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,119.0,100.0,0.19,item,67017588a2c4c24c9f65bd33,10.0,670d9a0ca46194bd5657cd70,119.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9a0ca46194bd5657cd6d,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:24:41.006Z,2024-10-14T22:24:41.006Z,0,00026,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,HazzemCompany,+21620000000,Tun,9889,670d9bbcaa4045d372cf143c,2024-10-14T22:31:22.867Z,2024-10-14T22:30:56.746Z,False,0,0,Article 0,3.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,203.4,180.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,670d9ba0aa4045d372cf142e,203.4,180.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9ba0aa4045d372cf142b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:31:24.710Z,2024-10-14T22:31:24.710Z,0,00023,,,,,,,,,,,référence,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,HazzemCompany,+21620000000,Tun,9889,670d9c787dcc38a75dbab4ae,2024-10-14T22:34:26.754Z,2024-10-14T22:34:13.248Z,False,0,0,S-Dev,2.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,100.0,100.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d9c657dcc38a75dbab4a0,100.0,100.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9c657dcc38a75dbab49d,paid,100.0,['67364b38d9772879f250ca2a'],670175884b923eac46d240f1,False,good,,2024-10-14T22:34:32.166Z,2024-11-14T19:10:48.239Z,0,00023,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,HazzemCompany,+21620000000,Tun,9889,670d9e38cd80f8764ee6ae31,2024-10-14T22:41:56.280Z,2024-10-14T22:41:45.155Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d9e29cd80f8764ee6ae23,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9e29cd80f8764ee6ae20,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:42:00.408Z,2024-10-14T22:42:00.408Z,0,00024,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,HazzemCompany,+21620000000,Tun,9889,670d9ea6cd80f8764ee6ae63,2024-10-14T22:43:46.235Z,2024-10-14T22:43:30.766Z,False,0,0,S-Dev,4.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,200.0,200.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670d9e92cd80f8764ee6ae4f,200.0,200.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670d9e92cd80f8764ee6ae4c,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:43:50.501Z,2024-10-14T22:43:50.501Z,0,00025,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,HazzemCompany,+21620000000,Tun,9889,670da194901707ccf1d0fbff,2024-10-14T22:56:16.013Z,2024-10-14T22:53:41.585Z,False,0,0,Article 0,4.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,271.2,240.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,670da0f5f49542e9bdb99f8e,271.2,240.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670da0f5f49542e9bdb99f8b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T22:56:20.065Z,2024-10-14T22:56:20.065Z,0,00032,,,,,,,,,,,référence,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,HazzemCompany,+21620000000,Tun,9889,670da2818c5ec214ea84c416,2024-10-14T23:00:10.838Z,2024-10-14T22:59:49.014Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,670da2658c5ec214ea84c3fd,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670da2618c5ec214ea84c3f7,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T23:00:17.051Z,2024-10-14T23:00:17.051Z,0,00026,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,HazzemCompany,+21620000000,Tun,9889,670da3a25d915e880ab722ce,2024-10-14T23:05:02.110Z,2024-10-14T23:00:38.023Z,False,0,0,Article 0,2.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,135.6,120.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,670da2968c5ec214ea84c41f,135.6,120.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670da2958c5ec214ea84c41c,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T23:05:06.610Z,2024-10-14T23:05:06.610Z,0,00027,,,,,,,,,,,référence,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,HazzemCompany,+21620000000,Tun,9889,670da4455d915e880ab722f5,2024-10-14T23:07:45.039Z,2024-10-14T23:07:33.869Z,False,0,0,Article 0,1.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,67.8,60.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,670da4355d915e880ab722dc,67.8,60.0,,,,,,,,,,,TND,670175884b923eac46d240f3,670da4355d915e880ab722d9,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-14T23:07:49.241Z,2024-10-14T23:07:49.241Z,0,00029,,,,,,,,,,,référence,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,HazzemCompany,+21620000000,Tun,9889,671ac0248cc0c85f2ac481c6,2024-10-24T21:46:12.501Z,2024-10-16T19:29:39.896Z,False,0,0,S-Dev,18.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,1017.0,900.0,0.13,item,67017588a2c4c24c9f65bd33,10.0,67101423fde074a562848f72,1017.0,900.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67101421fde074a562848f6c,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-24T21:46:12.623Z,2024-10-24T21:46:12.623Z,0,00030,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,HazzemCompany,+21620000000,Tun,9889,671fd711f30641c30fcf1bfd,2024-10-28T00:00:00.000Z,2024-10-28T18:25:21.897Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,671fd711f30641c30fcf1bfe,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,671fd711f30641c30fcf1bf5,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-10-28T18:25:21.898Z,2024-10-28T18:25:21.898Z,0,00030,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,HazzemCompany,+21620000000,Tun,9889,673647dc7c6881f45f34719d,2024-11-14T00:00:00.000Z,2024-11-14T18:56:28.066Z,True,1,0,S-Dev,2.0,670a98b7378ed0269738d3be,,50.0,50.0,50.0,0.0,,67017588a2c4c24c9f65bd33,,67364eded9772879f250cbd6,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,673647dc7c6881f45f347195,paid,100.0,"['67364b49d9772879f250ca37', '67364ebcd9772879f250cbc1']",670175884b923eac46d240f1,False,partially returned,,2024-11-14T18:56:28.067Z,2024-11-14T19:26:22.315Z,0,00031,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,HazzemCompany,+21620000000,Tun,9889,6736524ed9772879f250cdb2,2024-11-14T00:00:00.000Z,2024-11-14T19:41:02.937Z,False,0,0,S-Dev,5.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,250.0,250.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,6736524ed9772879f250cdb3,250.0,250.0,,,,,,,,,,,TND,670175884b923eac46d240f3,6736524ed9772879f250cdaa,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-14T19:41:02.939Z,2024-11-14T19:41:02.939Z,0,00032,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,HazzemCompany,+21620000000,Tun,9889,67365bba7c6881f45f3476b1,2024-11-14T00:00:00.000Z,2024-11-14T20:21:14.250Z,False,0,0,Article 0,3.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,203.4,180.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,67365bba7c6881f45f3476b2,203.4,180.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67365bba7c6881f45f3476a9,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-14T20:21:14.251Z,2024-11-14T20:21:14.251Z,0,00033,,,,,,,,,,,référence,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,HazzemCompany,+21620000000,Tun,9889,67365c9d7c6881f45f347d0d,2024-11-14T00:00:00.000Z,2024-11-14T20:25:01.998Z,False,0,0,S-Dev,10.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,500.0,500.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,67365c9d7c6881f45f347d0e,500.0,500.0,,,,,,,,,,,TND,670175884b923eac46d240f3,67365c9d7c6881f45f347d05,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-14T20:25:01.998Z,2024-11-14T20:25:01.998Z,0,00034,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,HazzemCompany,+21620000000,Tun,98890,674b947b92d2db7b5fc0a096,2024-11-30T00:00:00.000Z,2024-11-30T22:40:59.068Z,False,0,0,S-Dev,5.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,51.0,255.0,255.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674b947b92d2db7b5fc0a097,255.0,255.0,,,,,,,,,,,TND,670175884b923eac46d240f3,,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T22:40:59.071Z,2024-11-30T22:40:59.071Z,0,00351,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,HazzemCompany,+21620000000,Tun,98890,674b97d6891ed9159f377cfb,2024-11-30T00:00:00.000Z,2024-11-30T22:55:18.352Z,False,0,0,S-Dev,8.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,400.0,400.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674b97d6891ed9159f377cfc,400.0,400.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b97d6891ed9159f377cf3,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T22:55:18.353Z,2024-11-30T22:55:18.353Z,0,35111,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,HazzemCompany,+21620000000,Tun,98890,674b98c6891ed9159f377d73,2024-11-30T00:00:00.000Z,2024-11-30T22:59:18.464Z,False,0,0,S-Dev,12.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,600.0,600.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674b98c6891ed9159f377d74,600.0,600.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b98c6891ed9159f377d6b,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T22:59:18.466Z,2024-11-30T22:59:18.466Z,0,351111,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,HazzemCompany,+21620000000,Tun,98890,674b99ba9d00d95cf044ca35,2024-11-30T23:03:20.648Z,2024-11-30T23:03:07.607Z,False,0,0,Article 0,1.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,67.8,60.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,674b99ab9d00d95cf044c9c5,67.8,60.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b99ab9d00d95cf044c9bf,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:03:22.621Z,2024-11-30T23:03:22.621Z,0,00061,,,,,,,,,,,référence,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,HazzemCompany,+21620000000,Tun,98890,674b99ce9d00d95cf044ca44,2024-11-30T00:00:00.000Z,2024-11-30T23:03:42.807Z,False,0,0,Article 0,1.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,67.8,60.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,674b99ce9d00d95cf044ca45,67.8,60.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b99ce9d00d95cf044ca3c,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:03:42.808Z,2024-11-30T23:03:42.808Z,0,3511121,,,,,,,,,,,référence,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,HazzemCompany,+21620000000,Tun,98890,674b99e39d00d95cf044cabc,2024-11-30T00:00:00.000Z,2024-11-30T23:04:03.736Z,False,0,0,Article 0,1.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,67.8,60.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,674b99e39d00d95cf044cabd,67.8,60.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b99e39d00d95cf044cab4,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:04:03.737Z,2024-11-30T23:04:03.737Z,0,35111211,,,,,,,,,,,référence,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,HazzemCompany,+21620000000,Tun,98890,674b9a2a50bfcd6bc6e65fe8,2024-11-30T00:00:00.000Z,2024-11-30T23:05:14.316Z,False,0,0,S-Dev,1.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,50.0,50.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674b9a2a50bfcd6bc6e65fe9,50.0,50.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b9a2950bfcd6bc6e65fe0,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:05:14.318Z,2024-11-30T23:05:14.318Z,0,351112111,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,HazzemCompany,+21620000000,Tun,98890,674b9a3d50bfcd6bc6e66060,2024-11-30T00:00:00.000Z,2024-11-30T23:05:33.764Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674b9a3d50bfcd6bc6e66061,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b9a3d50bfcd6bc6e66058,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:05:33.765Z,2024-11-30T23:05:33.765Z,0,3511121111,,,,,,,,,,,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,HazzemCompany,+21620000000,Tun,98890,674b9d73da93b096132f0f80,2024-11-30T00:00:00.000Z,2024-11-30T23:19:15.228Z,False,0,0,Article 0,1.0,670175a9a2c4c24c9f65bd3d,670175a9a2c4c24c9f65bd3d,60.0,67.8,60.0,0.13,item,67017588a2c4c24c9f65bd33,5.0,674b9d73da93b096132f0f81,67.8,60.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b9d72da93b096132f0f78,unpaid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:19:15.229Z,2024-11-30T23:19:15.229Z,0,3511121111,,,,,,,,,,,référence,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,HazzemCompany,+21620000000,Tun,98890,674b9d88da93b096132f0ff8,2024-11-30T00:00:00.000Z,2024-11-30T23:19:36.062Z,False,0,0,S-Dev,3.0,670a98b7378ed0269738d3be,670a98b7378ed0269738d3be,50.0,150.0,150.0,0.0,item,67017588a2c4c24c9f65bd33,10.0,674f9c36fd804bf417e5d911,150.0,150.0,,,,,,,,,,,TND,670175884b923eac46d240f3,674b9d87da93b096132f0ff0,partially-paid,0.0,[],670175884b923eac46d240f1,False,good,,2024-11-30T23:19:36.065Z,2024-12-04T00:03:02.721Z,0,3511121112,6705a980d1e7e8c9500cc8b3,Hazem Housseini,99666666,1600 Fake Street,9888,6705a980d1e7e8c9500cc8b3,Hazem Housseini,,,9888,,,[],Notes,Terms,Bank details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
